asvLen	totReads	numSamps
ASV.1175	250	223	1
ASV.1176	325	223	1
ASV.1177	227	222	1
ASV.1178	328	222	1
ASV.1179	325	222	1
ASV.1180	325	221	1
ASV.1181	328	221	1
ASV.1182	339	221	1
ASV.1183	325	221	1
ASV.1184	325	221	1
ASV.1185	259	221	1
ASV.1186	337	220	4
ASV.1187	325	220	1
ASV.1188	302	220	1
ASV.1189	239	220	1
ASV.1190	328	218	1
ASV.1191	216	218	3
ASV.1192	328	218	1
ASV.1193	260	218	1
ASV.1194	280	218	1
ASV.1195	325	218	1
ASV.1196	222	217	1
ASV.1197	285	217	1
ASV.1198	328	217	1
ASV.1201	328	217	1
ASV.1202	275	216	1
ASV.1204	232	216	1
ASV.1205	301	216	8
ASV.1206	217	216	1
ASV.1207	328	216	1
ASV.1208	325	216	1
ASV.1209	262	215	1
ASV.1210	297	215	1
ASV.1211	346	215	1
ASV.1212	328	215	1
ASV.1217	328	214	3
ASV.1218	328	214	1
ASV.1219	328	214	1
ASV.1221	328	213	1
ASV.1222	286	213	4
ASV.1223	308	213	1
ASV.1224	265	212	1
ASV.1225	239	212	2
ASV.1226	246	212	5
ASV.1227	229	212	1
ASV.1228	328	211	1
ASV.1229	328	211	1
ASV.1232	325	211	2
ASV.1234	223	210	1
ASV.1236	325	210	1
ASV.1237	216	209	4
ASV.1238	330	209	1
ASV.1239	328	209	1
ASV.1240	325	208	1
ASV.1241	307	207	1
ASV.1242	328	207	2
ASV.1243	328	207	1
ASV.1244	337	207	1
ASV.1245	227	207	1
ASV.1246	299	207	1
ASV.1247	325	206	1
ASV.1248	251	206	1
ASV.1249	328	206	1
ASV.1250	335	206	1
ASV.1252	262	206	1
ASV.1253	328	206	1
ASV.1254	319	205	1
ASV.1256	273	205	1
ASV.1257	312	204	5
ASV.1258	286	204	8
ASV.1261	328	204	2
ASV.1262	328	203	1
ASV.1264	325	203	1
ASV.1265	251	202	1
ASV.1266	263	202	1
ASV.1267	328	202	1
ASV.1268	302	202	1
ASV.1269	328	202	1
ASV.1270	260	202	1
ASV.1272	285	201	1
ASV.1273	288	201	1
ASV.1274	325	201	1
ASV.1275	234	200	3
ASV.1276	347	200	1
ASV.1277	246	200	1
ASV.1278	328	200	1
ASV.1279	328	200	1
ASV.1281	325	200	1
ASV.1282	328	200	1
ASV.1283	325	199	1
ASV.1284	328	199	1
ASV.1286	341	199	1
ASV.1288	241	199	1
ASV.1289	328	198	2
ASV.1290	325	198	1
ASV.1291	328	198	1
ASV.1293	325	198	1
ASV.1294	328	198	1
ASV.1295	325	198	1
ASV.1296	313	198	1
ASV.1297	276	197	1
ASV.1298	271	197	1
ASV.1299	328	197	1
ASV.1300	322	197	1
ASV.1301	266	197	1
ASV.1302	331	197	1
ASV.1303	276	197	1
ASV.1304	328	197	1
ASV.1305	328	197	1
ASV.1306	346	197	1
ASV.1307	278	197	1
