ids1	ids2
AUID.15470	AUID.41633
AUID.15471	AUID.41634
AUID.15474	AUID.41638
AUID.15475	AUID.41639
AUID.15478	AUID.41642
AUID.15480	AUID.41645
AUID.15482	AUID.41647
AUID.15483	AUID.41648
AUID.15484	AUID.41649
AUID.15485	AUID.41650
AUID.15486	AUID.41651
AUID.15487	AUID.41652
AUID.15488	AUID.41654
AUID.15489	AUID.41655
AUID.15490	AUID.41656
AUID.15491	AUID.41657
AUID.15495	AUID.41661
AUID.15496	AUID.41663
AUID.15497	AUID.41664
AUID.15498	AUID.41665
AUID.15499	AUID.41666
AUID.15500	AUID.41667
AUID.15504	AUID.41671
AUID.15505	AUID.41673
AUID.15506	AUID.41674
AUID.15507	AUID.41675
AUID.15508	AUID.41676
AUID.15509	AUID.41677
AUID.15513	AUID.41682
AUID.15521	AUID.41692
AUID.15522	AUID.41693
AUID.15523	AUID.41694
AUID.15524	AUID.41695
AUID.15525	AUID.41696
AUID.15526	AUID.41697
AUID.15527	AUID.41699
AUID.15528	AUID.41700
AUID.15529	AUID.41701
AUID.15531	AUID.41703
AUID.15532	AUID.41704
AUID.15533	AUID.41705
AUID.15534	AUID.41706
AUID.15535	AUID.41707
AUID.15541	AUID.41714
AUID.15542	AUID.41715
AUID.15543	AUID.41716
AUID.15545	AUID.41719
AUID.15546	AUID.41720
AUID.15547	AUID.41721
AUID.15549	AUID.41723
AUID.15550	AUID.41724
AUID.15551	AUID.41725
AUID.15553	AUID.41728
AUID.15554	AUID.41729
AUID.15555	AUID.41730
AUID.15556	AUID.41731
AUID.15557	AUID.41732
AUID.15558	AUID.41733
AUID.15559	AUID.41734
AUID.15560	AUID.41735
AUID.15561	AUID.41737
AUID.15562	AUID.41738
AUID.15563	AUID.41739
AUID.15568	AUID.41744
AUID.15571	AUID.41748
AUID.15572	AUID.41749
AUID.15573	AUID.41750
AUID.15574	AUID.41751
AUID.15575	AUID.41752
AUID.15576	AUID.41753
AUID.15577	AUID.41755
AUID.15578	AUID.41756
AUID.15580	AUID.41758
AUID.15581	AUID.41759
AUID.15582	AUID.41760
AUID.15583	AUID.41761
AUID.15584	AUID.41763
AUID.15585	AUID.41764
AUID.15586	AUID.41765
AUID.15587	AUID.41766
AUID.15588	AUID.41767
AUID.15589	AUID.41768
AUID.15590	AUID.41769
AUID.15595	AUID.41775
AUID.15596	AUID.41776
AUID.15597	AUID.41777
AUID.15598	AUID.41779
AUID.15599	AUID.41780
AUID.15600	AUID.41781
AUID.15601	AUID.41782
AUID.15603	AUID.41785
AUID.15604	AUID.41786
AUID.15608	AUID.41790
AUID.15609	AUID.41791
AUID.15610	AUID.41792
AUID.15611	AUID.41793
AUID.15615	AUID.41797
AUID.15616	AUID.41798
AUID.15623	AUID.41806
AUID.15625	AUID.41808
AUID.15626	AUID.41809
AUID.15627	AUID.41811
AUID.15628	AUID.41812
AUID.15629	AUID.41813
AUID.15630	AUID.41814
AUID.15631	AUID.41815
AUID.15632	AUID.41816
AUID.15633	AUID.41817
AUID.15634	AUID.41818
AUID.15635	AUID.41819
AUID.15636	AUID.41821
AUID.15637	AUID.41822
AUID.15638	AUID.41823
AUID.15639	AUID.41824
AUID.15643	AUID.41828
AUID.15644	AUID.41829
AUID.15645	AUID.41830
AUID.15652	AUID.41838
AUID.15655	AUID.41841
AUID.15657	AUID.41843
AUID.15658	AUID.41844
AUID.15659	AUID.41845
AUID.15660	AUID.41847
AUID.15661	AUID.41848
AUID.15662	AUID.41849
AUID.15663	AUID.41850
AUID.15664	AUID.41851
AUID.15666	AUID.41853
AUID.15667	AUID.41854
AUID.15670	AUID.41858
AUID.15674	AUID.41862
AUID.15675	AUID.41865
AUID.15677	AUID.41867
AUID.15678	AUID.41868
AUID.15679	AUID.41869
AUID.15680	AUID.41870
AUID.15683	AUID.41873
AUID.15685	AUID.41876
AUID.15686	AUID.41877
AUID.15688	AUID.41879
AUID.15690	AUID.41882
AUID.15691	AUID.41883
AUID.15693	AUID.41885
AUID.15694	AUID.41886
AUID.15695	AUID.41887
AUID.15696	AUID.41888
AUID.15697	AUID.41889
AUID.15699	AUID.41891
AUID.15700	AUID.41892
AUID.15701	AUID.41893
AUID.15703	AUID.41895
AUID.15704	AUID.41896
AUID.15705	AUID.41898
AUID.15708	AUID.41901
AUID.15709	AUID.41902
AUID.15710	AUID.41903
AUID.15712	AUID.41906
AUID.15713	AUID.41907
AUID.15717	AUID.41911
AUID.15718	AUID.41912
AUID.15719	AUID.41914
AUID.15720	AUID.41915
AUID.15721	AUID.41916
AUID.15722	AUID.41917
AUID.15725	AUID.41920
AUID.15728	AUID.41923
AUID.15729	AUID.41924
AUID.15730	AUID.41925
AUID.15731	AUID.41926
AUID.15734	AUID.41929
AUID.15735	AUID.41930
AUID.15736	AUID.41931
AUID.15740	AUID.41936
AUID.15741	AUID.41937
AUID.15743	AUID.41939
AUID.15745	AUID.41943
AUID.15746	AUID.41944
AUID.15751	AUID.41949
AUID.15752	AUID.41950
AUID.15753	AUID.41951
AUID.15754	AUID.41952
AUID.15755	AUID.41953
AUID.15756	AUID.41954
AUID.15757	AUID.41955
AUID.15758	AUID.41956
AUID.15759	AUID.41957
AUID.15761	AUID.41959
AUID.15764	AUID.41963
AUID.15765	AUID.41964
AUID.15766	AUID.41965
AUID.15767	AUID.41966
AUID.15768	AUID.41967
AUID.15769	AUID.41968
AUID.15770	AUID.41969
AUID.15771	AUID.41970
AUID.15772	AUID.41971
AUID.15773	AUID.41973
AUID.15775	AUID.41975
AUID.15777	AUID.41977
AUID.15778	AUID.41978
AUID.15780	AUID.41980
AUID.15782	AUID.41982
AUID.15783	AUID.41983
AUID.15784	AUID.41984
AUID.15785	AUID.41985
AUID.15789	AUID.41989
AUID.15791	AUID.41992
AUID.15792	AUID.41993
AUID.15794	AUID.41995
AUID.15799	AUID.42001
AUID.15800	AUID.42002
AUID.15801	AUID.42003
AUID.15802	AUID.42004
AUID.15808	AUID.42011
AUID.15813	AUID.42017
AUID.15816	AUID.42020
AUID.15817	AUID.42021
AUID.15819	AUID.42023
AUID.15820	AUID.42024
AUID.15821	AUID.42026
AUID.15822	AUID.42027
AUID.15824	AUID.42029
AUID.15825	AUID.42030
AUID.15826	AUID.42031
AUID.15827	AUID.42032
AUID.15829	AUID.42034
AUID.15831	AUID.42038
AUID.15832	AUID.42039
AUID.15833	AUID.42040
AUID.15834	AUID.42041
AUID.15835	AUID.42042
AUID.15836	AUID.42043
AUID.15838	AUID.42045
AUID.15839	AUID.42046
AUID.15840	AUID.42048
AUID.15842	AUID.42050
AUID.15843	AUID.42051
AUID.15844	AUID.42052
AUID.15845	AUID.42053
AUID.15846	AUID.42054
AUID.15847	AUID.42055
AUID.15848	AUID.42056
AUID.15851	AUID.42059
AUID.15852	AUID.42060
AUID.15858	AUID.42067
AUID.15859	AUID.42068
AUID.15860	AUID.42069
AUID.15861	AUID.42070
AUID.15862	AUID.42071
AUID.15863	AUID.42072
AUID.15864	AUID.42074
AUID.15865	AUID.42075
AUID.15866	AUID.42076
AUID.15871	AUID.42082
AUID.15872	AUID.42083
AUID.15876	AUID.42087
AUID.15877	AUID.42088
AUID.15879	AUID.42091
AUID.15880	AUID.42092
AUID.15881	AUID.42093
AUID.15883	AUID.42096
AUID.15884	AUID.42097
AUID.15885	AUID.42098
AUID.15886	AUID.42099
AUID.15887	AUID.42100
AUID.15888	AUID.42101
AUID.15889	AUID.42102
AUID.15894	AUID.42107
AUID.15895	AUID.42108
AUID.15896	AUID.42109
AUID.15897	AUID.42110
AUID.15898	AUID.42111
AUID.15899	AUID.42112
AUID.15902	AUID.42115
AUID.15903	AUID.42116
AUID.15905	AUID.42118
AUID.15907	AUID.42120
AUID.15908	AUID.42123
AUID.15909	AUID.42124
AUID.15913	AUID.42128
AUID.15914	AUID.42129
AUID.15916	AUID.42131
AUID.15917	AUID.42132
AUID.15918	AUID.42134
AUID.15919	AUID.42135
AUID.15920	AUID.42136
AUID.15921	AUID.42137
AUID.15922	AUID.42138
AUID.15923	AUID.42139
AUID.15924	AUID.42140
AUID.15925	AUID.42141
AUID.15927	AUID.42144
AUID.15930	AUID.42147
AUID.15931	AUID.42148
AUID.15932	AUID.42149
AUID.15933	AUID.42150
AUID.15934	AUID.42151
AUID.15935	AUID.42153
AUID.15936	AUID.42154
AUID.15942	AUID.42161
AUID.15943	AUID.42162
AUID.15945	AUID.42164
AUID.15947	AUID.42166
AUID.15948	AUID.42168
AUID.15951	AUID.42171
AUID.15953	AUID.42173
AUID.15955	AUID.42175
AUID.15956	AUID.42177
AUID.15958	AUID.42179
AUID.15959	AUID.42180
AUID.15960	AUID.42181
AUID.15961	AUID.42182
AUID.15967	AUID.42189
AUID.15975	AUID.42198
AUID.15976	AUID.42199
AUID.15978	AUID.42202
AUID.15980	AUID.42204
AUID.15982	AUID.42206
AUID.15983	AUID.42207
AUID.15984	AUID.42208
AUID.15986	AUID.42210
AUID.15987	AUID.42213
AUID.15988	AUID.42214
AUID.15989	AUID.42215
AUID.15990	AUID.42216
AUID.15991	AUID.42217
AUID.15994	AUID.42220
AUID.15997	AUID.42224
AUID.15999	AUID.42226
AUID.16001	AUID.42228
AUID.16006	AUID.42234
AUID.16009	AUID.42238
AUID.16010	AUID.42239
AUID.16011	AUID.42240
AUID.16012	AUID.42241
AUID.16013	AUID.42242
AUID.16014	AUID.42243
AUID.16015	AUID.42245
AUID.16016	AUID.42246
AUID.16017	AUID.42247
AUID.16018	AUID.42248
AUID.16019	AUID.42249
AUID.16020	AUID.42250
AUID.16021	AUID.42251
AUID.16022	AUID.42253
AUID.16023	AUID.42254
AUID.16024	AUID.42255
AUID.16026	AUID.42257
AUID.16027	AUID.42259
AUID.16028	AUID.42260
AUID.16030	AUID.42262
AUID.16032	AUID.42264
AUID.16033	AUID.42265
AUID.16034	AUID.42266
AUID.16036	AUID.42268
AUID.16039	AUID.42271
AUID.16043	AUID.42276
AUID.16045	AUID.42278
AUID.16047	AUID.42280
AUID.16048	AUID.42282
AUID.16051	AUID.42285
AUID.16052	AUID.42286
AUID.16054	AUID.42288
AUID.16055	AUID.42289
AUID.16058	AUID.42294
AUID.16059	AUID.42295
AUID.16060	AUID.42296
AUID.16063	AUID.42300
AUID.16064	AUID.42301
AUID.16071	AUID.42308
AUID.16072	AUID.42309
AUID.16073	AUID.42311
AUID.16074	AUID.42312
AUID.16075	AUID.42313
AUID.16078	AUID.42316
AUID.16079	AUID.42317
AUID.16080	AUID.42318
AUID.16082	AUID.42321
AUID.16085	AUID.42324
AUID.16086	AUID.42325
AUID.16087	AUID.42327
AUID.16089	AUID.42329
AUID.16090	AUID.42330
AUID.16092	AUID.42332
AUID.16093	AUID.42333
AUID.16094	AUID.42334
AUID.16095	AUID.42335
AUID.16098	AUID.42338
AUID.16100	AUID.42340
AUID.16102	AUID.42342
AUID.16103	AUID.42343
AUID.16104	AUID.42345
AUID.16106	AUID.42347
AUID.16107	AUID.42348
AUID.16108	AUID.42349
AUID.16109	AUID.42350
AUID.16157	AUID.42404
AUID.16194	AUID.42446
AUID.16269	AUID.42528
AUID.16314	AUID.42580
AUID.16370	AUID.42642
AUID.16442	AUID.42721
AUID.16457	AUID.42738
AUID.16666	AUID.42970
AUID.16804	AUID.43124
AUID.16904	AUID.43239
AUID.16913	AUID.43249
AUID.16989	AUID.43335
AUID.17289	AUID.43676
AUID.17730	AUID.44161
AUID.17850	AUID.44296
AUID.18144	AUID.44632
AUID.18274	AUID.44772
AUID.19036	AUID.11030
AUID.19148	AUID.11155
AUID.19163	AUID.11173
AUID.19245	AUID.11263
AUID.19397	AUID.11433
AUID.19888	AUID.11985
AUID.19932	AUID.12037
AUID.20935	AUID.13171
AUID.21109	AUID.13367
AUID.21161	AUID.13424
AUID.21264	AUID.13540
AUID.21341	AUID.13629
AUID.22066	AUID.14448
AUID.22685	AUID.15145
AUID.23374	AUID.15924
AUID.23482	AUID.16048
AUID.24130	AUID.16773
AUID.24216	AUID.16873
AUID.25059	AUID.17829
AUID.26780	AUID.19773
AUID.29585	AUID.22941
AUID.31348	AUID.24928
AUID.35750	AUID.29936
AUID.36653	AUID.30940
AUID.37016	AUID.31400
AUID.39010	AUID.33724
AUID.43729	AUID.39486
AUID.44862	AUID.50603
AUID.44863	AUID.51434
AUID.44864	AUID.52242
AUID.44865	AUID.53910
AUID.44868	AUID.46424
AUID.44871	AUID.48566
AUID.44874	AUID.48920
AUID.44877	AUID.49240
AUID.44888	AUID.50353
AUID.44896	AUID.51113
AUID.44897	AUID.51435
AUID.44902	AUID.52087
AUID.44915	AUID.53499
AUID.44925	AUID.54799
AUID.44927	AUID.55122
AUID.44950	AUID.47166
AUID.44960	AUID.48156
AUID.44972	AUID.48688
AUID.44988	AUID.48870
AUID.45024	AUID.49297
AUID.45033	AUID.49405
AUID.45052	AUID.49641
AUID.45096	AUID.50135
AUID.45099	AUID.50163
AUID.45100	AUID.50172
AUID.45107	AUID.50243
AUID.45112	AUID.50297
AUID.45180	AUID.51033
AUID.45183	AUID.51058
AUID.45196	AUID.51224
AUID.45209	AUID.51356
AUID.45249	AUID.51872
AUID.45258	AUID.51973
AUID.45269	AUID.52147
AUID.45280	AUID.52295
AUID.45431	AUID.54097
AUID.45439	AUID.54174
AUID.45489	AUID.54756
AUID.45531	AUID.55214
AUID.45575	AUID.45016
AUID.45586	AUID.45143
AUID.45657	AUID.45929
AUID.45673	AUID.46113
AUID.45692	AUID.46322
AUID.45709	AUID.46484
AUID.45876	AUID.48081
AUID.45907	AUID.48345
AUID.45918	AUID.48433
AUID.45934	AUID.48588
AUID.45944	AUID.48616
AUID.46034	AUID.48716
AUID.46035	AUID.48717
AUID.46052	AUID.48736
AUID.46134	AUID.48825
AUID.46167	AUID.48863
AUID.46173	AUID.48869
AUID.46244	AUID.48949
AUID.46291	AUID.49002
AUID.46298	AUID.49009
AUID.46339	AUID.49054
AUID.46353	AUID.49070
AUID.46375	AUID.49095
AUID.46381	AUID.49101
AUID.46439	AUID.49165
AUID.46495	AUID.49227
AUID.46535	AUID.49270
AUID.46586	AUID.49327
AUID.46593	AUID.49334
AUID.46664	AUID.49413
AUID.46679	AUID.49429
AUID.46756	AUID.49515
AUID.46819	AUID.49583
AUID.46822	AUID.49587
AUID.46874	AUID.49644
AUID.46939	AUID.49715
AUID.46960	AUID.49739
AUID.47038	AUID.49826
AUID.47089	AUID.49883
AUID.47109	AUID.49906
AUID.47111	AUID.49908
AUID.47214	AUID.50025
AUID.47215	AUID.50026
AUID.47275	AUID.50090
AUID.55497	AUID.56181
AUID.55498	AUID.56365
AUID.55499	AUID.56612
AUID.55500	AUID.56708
AUID.55504	AUID.55790
AUID.55505	AUID.55884
AUID.55506	AUID.55956
AUID.55510	AUID.56070
AUID.55514	AUID.56121
AUID.55516	AUID.56140
AUID.55519	AUID.56171
AUID.55520	AUID.55513
AUID.55523	AUID.56217
AUID.55526	AUID.56245
AUID.55528	AUID.56266
AUID.55529	AUID.56275
AUID.55530	AUID.56284
AUID.55533	AUID.56322
AUID.55537	AUID.56357
AUID.55538	AUID.56366
AUID.55540	AUID.56385
AUID.55541	AUID.56394
AUID.55542	AUID.56402
AUID.55544	AUID.56430
AUID.55545	AUID.56438
AUID.55551	AUID.56504
AUID.55552	AUID.56513
AUID.55554	AUID.56525
AUID.55555	AUID.56536
AUID.55556	AUID.56544
AUID.55558	AUID.56561
AUID.55559	AUID.56570
AUID.55560	AUID.56578
AUID.55561	AUID.56585
AUID.55562	AUID.56595
AUID.55563	AUID.56603
AUID.55564	AUID.56613
AUID.55565	AUID.56621
AUID.55566	AUID.56632
AUID.55567	AUID.56642
AUID.55569	AUID.56661
AUID.55570	AUID.56669
AUID.55577	AUID.56746
AUID.55578	AUID.56755
AUID.55580	AUID.56776
AUID.55581	AUID.56786
AUID.55586	AUID.55552
AUID.55589	AUID.55581
AUID.55590	AUID.55590
AUID.55592	AUID.55611
AUID.55595	AUID.55639
AUID.55596	AUID.55653
AUID.55597	AUID.55662
AUID.55598	AUID.55672
AUID.55599	AUID.55687
AUID.55602	AUID.55718
AUID.55606	AUID.55761
AUID.55607	AUID.55770
AUID.55608	AUID.55779
AUID.55609	AUID.55791
AUID.55611	AUID.55824
AUID.55612	AUID.55835
AUID.55613	AUID.55845
AUID.55614	AUID.55865
AUID.55615	AUID.55875
AUID.55617	AUID.55892
AUID.55618	AUID.55912
AUID.55622	AUID.55951
AUID.55623	AUID.55957
AUID.55626	AUID.55978
AUID.55627	AUID.55985
AUID.55628	AUID.55994
AUID.55629	AUID.56004
AUID.55630	AUID.56011
AUID.55632	AUID.56020
AUID.55633	AUID.56024
AUID.55634	AUID.56031
AUID.55635	AUID.56033
AUID.55636	AUID.56039
AUID.55646	AUID.56057
AUID.55648	AUID.56059
AUID.55649	AUID.56060
AUID.55651	AUID.56063
AUID.55653	AUID.56065
AUID.55660	AUID.56073
AUID.55671	AUID.56086
AUID.55676	AUID.56091
AUID.55680	AUID.56095
AUID.55687	AUID.56103
AUID.55690	AUID.56106
AUID.55691	AUID.56107
AUID.55694	AUID.56110
AUID.55695	AUID.56112
AUID.55702	AUID.56119
AUID.55706	AUID.56124
AUID.55729	AUID.56149
AUID.55731	AUID.56152
AUID.55738	AUID.56159
AUID.55744	AUID.56166
AUID.55759	AUID.56183
AUID.55769	AUID.56193
AUID.55784	AUID.56210
AUID.55788	AUID.56214
AUID.55796	AUID.56223
AUID.55802	AUID.56230
AUID.55804	AUID.56232
AUID.55824	AUID.56254
AUID.55854	AUID.56287
AUID.55862	AUID.56296
AUID.55874	AUID.56308
AUID.55881	AUID.56316
AUID.55903	AUID.56341
AUID.55952	AUID.56397
AUID.55964	AUID.56410
AUID.55973	AUID.56419
AUID.55994	AUID.56443
AUID.56016	AUID.56468
AUID.56047	AUID.56501
AUID.56066	AUID.56523
AUID.56067	AUID.56524
AUID.56070	AUID.56528
AUID.56246	AUID.56727
AUID.56312	AUID.56788
AUID.56420	AUID.55638
AUID.56431	AUID.55650
AUID.56471	AUID.55694
AUID.56483	AUID.55709
AUID.56575	AUID.55811
AUID.56619	AUID.55858
AUID.56646	AUID.55889
AUID.56649	AUID.55893
AUID.56754	AUID.56013
AUID.56781	AUID.57314
AUID.56782	AUID.57543
AUID.56783	AUID.57880
AUID.56785	AUID.58440
AUID.56786	AUID.58598
AUID.56787	AUID.58775
AUID.56788	AUID.58959
AUID.56789	AUID.59055
AUID.56790	AUID.59135
AUID.56791	AUID.59144
AUID.56792	AUID.59151
AUID.56793	AUID.59163
AUID.56794	AUID.59168
AUID.56795	AUID.59178
AUID.56796	AUID.59185
AUID.56797	AUID.59197
AUID.56798	AUID.59203
AUID.56799	AUID.59212
AUID.56800	AUID.59220
AUID.56801	AUID.59228
AUID.56802	AUID.59232
AUID.56803	AUID.59237
AUID.56804	AUID.59246
AUID.56805	AUID.59258
AUID.56806	AUID.59264
AUID.56807	AUID.59279
AUID.56808	AUID.59284
AUID.56809	AUID.59295
AUID.56810	AUID.59324
AUID.56811	AUID.59333
AUID.56812	AUID.59349
AUID.56813	AUID.59362
AUID.56814	AUID.59373
AUID.56817	AUID.59405
AUID.56818	AUID.59417
AUID.56819	AUID.59425
AUID.56820	AUID.59434
AUID.56821	AUID.59454
AUID.56822	AUID.56808
AUID.56823	AUID.56813
AUID.56824	AUID.56823
AUID.56825	AUID.56837
AUID.56826	AUID.56851
AUID.56827	AUID.56870
AUID.56828	AUID.56879
AUID.56829	AUID.56891
AUID.56830	AUID.56928
AUID.56831	AUID.56936
AUID.56832	AUID.56800
AUID.56833	AUID.56947
AUID.56835	AUID.56999
AUID.56836	AUID.57004
AUID.56838	AUID.57041
AUID.56840	AUID.57066
AUID.56841	AUID.57072
AUID.56842	AUID.57093
AUID.56843	AUID.57099
AUID.56844	AUID.57124
AUID.56845	AUID.57134
AUID.56846	AUID.57157
AUID.56847	AUID.57164
AUID.56848	AUID.57172
AUID.56849	AUID.57190
AUID.56850	AUID.57197
AUID.56851	AUID.57206
AUID.56852	AUID.57213
AUID.56853	AUID.57222
AUID.56854	AUID.57233
AUID.56855	AUID.57260
AUID.56856	AUID.57277
AUID.56857	AUID.57299
AUID.56858	AUID.57306
AUID.56859	AUID.57321
AUID.56860	AUID.57329
AUID.56861	AUID.57354
AUID.56862	AUID.57361
AUID.56864	AUID.57381
AUID.56866	AUID.57417
AUID.56867	AUID.57433
AUID.56868	AUID.57441
AUID.56869	AUID.57454
AUID.56870	AUID.57461
AUID.56871	AUID.57470
AUID.56872	AUID.57479
AUID.56873	AUID.57495
AUID.56874	AUID.57512
AUID.56876	AUID.57544
AUID.56877	AUID.57553
AUID.56878	AUID.57562
AUID.56879	AUID.57572
AUID.56880	AUID.57582
AUID.56881	AUID.57590
AUID.56882	AUID.57599
AUID.56883	AUID.57609
AUID.56884	AUID.57625
AUID.56885	AUID.57641
AUID.56886	AUID.57650
AUID.56887	AUID.57659
AUID.56888	AUID.57688
AUID.56889	AUID.57722
AUID.56890	AUID.57732
AUID.56891	AUID.57743
AUID.56892	AUID.57756
AUID.56894	AUID.57771
AUID.56895	AUID.57788
AUID.56897	AUID.57808
AUID.56898	AUID.57816
AUID.56899	AUID.57823
AUID.56900	AUID.57831
AUID.56901	AUID.57857
AUID.56902	AUID.57869
AUID.56904	AUID.57894
AUID.56905	AUID.57903
AUID.56907	AUID.57920
AUID.56908	AUID.57928
AUID.56909	AUID.57935
AUID.56910	AUID.57945
AUID.56911	AUID.57954
AUID.56912	AUID.57964
AUID.56913	AUID.57972
AUID.56914	AUID.57979
AUID.56915	AUID.57989
AUID.56916	AUID.57998
AUID.56917	AUID.58017
AUID.56918	AUID.58025
AUID.56919	AUID.58033
AUID.56922	AUID.58059
AUID.56923	AUID.58075
AUID.56924	AUID.58085
AUID.56925	AUID.58094
AUID.56926	AUID.58111
AUID.56928	AUID.58124
AUID.56929	AUID.58130
AUID.56930	AUID.58140
AUID.56931	AUID.58148
AUID.56932	AUID.58161
AUID.56934	AUID.58195
AUID.56935	AUID.58210
AUID.56936	AUID.58219
AUID.56937	AUID.58236
AUID.56938	AUID.58244
AUID.56940	AUID.58270
AUID.56941	AUID.58279
AUID.56942	AUID.58289
AUID.56943	AUID.58298
AUID.56944	AUID.58312
AUID.56945	AUID.58327
AUID.56946	AUID.58339
AUID.56947	AUID.58352
AUID.56948	AUID.58370
AUID.56949	AUID.58376
AUID.56950	AUID.58393
AUID.56951	AUID.58412
AUID.56952	AUID.58422
AUID.56953	AUID.58431
AUID.56954	AUID.58441
AUID.56955	AUID.58448
AUID.56957	AUID.58464
AUID.56959	AUID.58482
AUID.56960	AUID.58498
AUID.56961	AUID.58527
AUID.56962	AUID.58537
AUID.56963	AUID.58576
AUID.56965	AUID.58599
AUID.56966	AUID.58606
AUID.56967	AUID.58621
AUID.56968	AUID.58630
AUID.56969	AUID.58639
AUID.56971	AUID.58661
AUID.56972	AUID.58671
AUID.56973	AUID.58682
AUID.56976	AUID.58737
AUID.56977	AUID.58756
AUID.56979	AUID.58785
AUID.56980	AUID.58793
AUID.56982	AUID.58813
AUID.56983	AUID.58827
AUID.56984	AUID.58836
AUID.56985	AUID.58865
AUID.56987	AUID.58882
AUID.56992	AUID.58960
AUID.56994	AUID.58988
AUID.56996	AUID.59007
AUID.56997	AUID.59017
AUID.56998	AUID.59027
AUID.57000	AUID.59046
AUID.57003	AUID.59085
AUID.57004	AUID.59094
AUID.57005	AUID.59100
AUID.57006	AUID.59101
AUID.57007	AUID.59102
AUID.57009	AUID.59104
AUID.57010	AUID.59105
AUID.57011	AUID.59106
AUID.57012	AUID.59107
AUID.57014	AUID.59109
AUID.57016	AUID.59111
AUID.57017	AUID.59112
AUID.57018	AUID.59113
AUID.57021	AUID.59116
AUID.57024	AUID.59119
AUID.57025	AUID.59120
AUID.57026	AUID.59121
AUID.57027	AUID.59122
AUID.57029	AUID.59124
AUID.57030	AUID.59125
AUID.57031	AUID.59126
AUID.57032	AUID.59127
AUID.57033	AUID.59128
AUID.57036	AUID.59131
AUID.57037	AUID.59132
AUID.57039	AUID.59134
AUID.57040	AUID.59136
AUID.57041	AUID.59137
AUID.57042	AUID.59138
AUID.57044	AUID.59140
AUID.57045	AUID.59141
AUID.57046	AUID.59142
AUID.57047	AUID.59143
AUID.57049	AUID.59146
AUID.57050	AUID.59147
AUID.57051	AUID.59148
AUID.57053	AUID.59150
AUID.57054	AUID.59152
AUID.57055	AUID.59153
AUID.57056	AUID.59154
AUID.57057	AUID.59155
AUID.57058	AUID.59156
AUID.57060	AUID.59158
AUID.57063	AUID.59161
AUID.57066	AUID.59165
AUID.57067	AUID.59166
AUID.57068	AUID.59167
AUID.57069	AUID.59169
AUID.57072	AUID.59172
AUID.57073	AUID.59173
AUID.57074	AUID.59174
AUID.57075	AUID.59175
AUID.57076	AUID.59176
AUID.57079	AUID.59180
AUID.57081	AUID.59182
AUID.57084	AUID.59186
AUID.57086	AUID.59188
AUID.57087	AUID.59189
AUID.57090	AUID.59192
AUID.57091	AUID.59193
AUID.57092	AUID.59194
AUID.57094	AUID.59196
AUID.57095	AUID.59198
AUID.57097	AUID.59200
AUID.57098	AUID.59201
AUID.57099	AUID.59202
AUID.57100	AUID.59204
AUID.57102	AUID.59206
AUID.57105	AUID.59209
AUID.57106	AUID.59210
AUID.57117	AUID.59223
AUID.57120	AUID.59226
AUID.57125	AUID.59233
AUID.57128	AUID.59236
AUID.57133	AUID.59242
AUID.57149	AUID.59260
AUID.57161	AUID.59273
AUID.57193	AUID.59308
AUID.57210	AUID.59326
AUID.57218	AUID.59335
AUID.57247	AUID.59366
AUID.57789	AUID.57289
AUID.58528	AUID.58100
AUID.59443	AUID.61676
AUID.59444	AUID.59904
AUID.59445	AUID.60504
AUID.59446	AUID.60665
AUID.59447	AUID.61329
AUID.59448	AUID.61526
AUID.59449	AUID.61541
AUID.59450	AUID.61552
AUID.59451	AUID.61557
AUID.59452	AUID.61569
AUID.59453	AUID.61583
AUID.59454	AUID.61589
AUID.59455	AUID.61602
AUID.59456	AUID.61606
AUID.59458	AUID.61621
AUID.59459	AUID.61626
AUID.59460	AUID.61636
AUID.59461	AUID.61652
AUID.59462	AUID.61677
AUID.59463	AUID.61690
AUID.59464	AUID.61707
AUID.59465	AUID.61711
AUID.59466	AUID.61720
AUID.59467	AUID.61730
AUID.59468	AUID.61731
AUID.59469	AUID.61746
AUID.59470	AUID.61756
AUID.59471	AUID.61758
AUID.59472	AUID.61764
AUID.59473	AUID.61785
AUID.59474	AUID.61807
AUID.59475	AUID.61815
AUID.59476	AUID.61820
AUID.59477	AUID.59474
AUID.59478	AUID.59481
AUID.59479	AUID.59508
AUID.59480	AUID.59515
AUID.59481	AUID.59521
AUID.59483	AUID.59547
AUID.59484	AUID.59571
AUID.59485	AUID.59575
AUID.59486	AUID.59581
AUID.59487	AUID.59605
AUID.59488	AUID.59624
AUID.59489	AUID.59642
AUID.59490	AUID.59657
AUID.59491	AUID.59664
AUID.59492	AUID.59676
AUID.59493	AUID.59691
AUID.59494	AUID.59706
AUID.59495	AUID.59720
AUID.59496	AUID.59741
AUID.59497	AUID.59748
AUID.59498	AUID.59760
AUID.59499	AUID.59767
AUID.59500	AUID.59773
AUID.59501	AUID.59806
AUID.59502	AUID.59818
AUID.59503	AUID.59835
AUID.59504	AUID.59841
AUID.59505	AUID.59848
AUID.59506	AUID.59857
AUID.59507	AUID.59905
AUID.59508	AUID.59912
AUID.59509	AUID.59929
AUID.59510	AUID.59945
AUID.59511	AUID.59960
AUID.59512	AUID.59975
AUID.59513	AUID.59985
AUID.59514	AUID.60008
AUID.59515	AUID.60045
AUID.59516	AUID.60054
AUID.59517	AUID.60060
AUID.59518	AUID.60065
AUID.59519	AUID.60072
