AUID_updt	AUID_OLD
AUID.20191	AUID.27141
AUID.43497	AUID.17132
AUID.44419	AUID.17957
AUID.44849	AUID.18344
AUID.23010	AUID.12417
AUID.40410	AUID.14757
AUID.88352	AUID.87012
AUID.123391	AUID.98178
AUID.13071	AUID.20849
AUID.19307	AUID.26372
AUID.158919	AUID.144783
AUID.31263	AUID.13311
AUID.40532	AUID.10681
AUID.42018	AUID.15814
AUID.15038	AUID.22591
AUID.8988	AUID.5096
AUID.162854	AUID.144815
AUID.159018	AUID.144784
AUID.44669	AUID.18177
AUID.27457	AUID.33593
AUID.11262	AUID.19244
AUID.172756	AUID.172670
AUID.41946	AUID.15748
AUID.22570	AUID.12367
AUID.40854	AUID.10706
AUID.16619	AUID.23992
AUID.15110	AUID.22654
AUID.42277	AUID.16044
AUID.43480	AUID.17117
AUID.38845	AUID.14470
AUID.33377	AUID.13580
AUID.44450	AUID.17984
AUID.90450	AUID.86430
AUID.185	AUID.3
AUID.42567	AUID.10852
AUID.10753	AUID.10267
AUID.44733	AUID.18233
AUID.13224	AUID.20984
AUID.13317	AUID.21064
AUID.37875	AUID.14166
AUID.11242	AUID.19226
AUID.5559	AUID.5188
AUID.23798	AUID.12500
AUID.20216	AUID.27164
AUID.55611	AUID.55592
AUID.55779	AUID.55608
AUID.61555	AUID.59642
AUID.58289	AUID.56942
AUID.44242	AUID.17802
AUID.17954	AUID.25172
AUID.172261	AUID.172205
AUID.174450	AUID.174359
AUID.34984	AUID.13746
AUID.10205	AUID.10409
AUID.12991	AUID.10294
AUID.10659	AUID.11129
AUID.42353	AUID.10830
AUID.43011	AUID.10896
AUID.12152	AUID.11282
AUID.39409	AUID.10213
AUID.145053	AUID.144677
AUID.166904	AUID.144637
AUID.59508	AUID.59479
AUID.32156	AUID.13401
AUID.10225	AUID.14225
AUID.32086	AUID.13395
AUID.40844	AUID.10705
AUID.11183	AUID.11182
AUID.17092	AUID.11802
AUID.42195	AUID.15972
AUID.37849	AUID.14163
AUID.20379	AUID.27311
AUID.19416	AUID.12046
AUID.43561	AUID.10953
AUID.42711	AUID.16432
AUID.11263	AUID.19245
AUID.36469	AUID.14023
AUID.59264	AUID.56806
AUID.26496	AUID.32724
AUID.186	AUID.30
AUID.148482	AUID.144704
AUID.96644	AUID.96525
AUID.148287	AUID.144702
AUID.151514	AUID.144728
AUID.147434	AUID.144698
AUID.150684	AUID.144722
AUID.36	AUID.13
AUID.138222	AUID.130004
AUID.148004	AUID.144700
AUID.172568	AUID.172131
AUID.160250	AUID.144796
AUID.129	AUID.23
AUID.169844	AUID.144660
AUID.171973	AUID.144673
AUID.150776	AUID.144723
AUID.822	AUID.92
AUID.98065	AUID.97999
AUID.98047	AUID.97995
AUID.98061	AUID.97998
AUID.98052	AUID.97996
AUID.80485	AUID.61808
AUID.51113	AUID.44896
AUID.9983	AUID.9446
AUID.136758	AUID.130018
AUID.9951	AUID.9333
AUID.53499	AUID.44915
AUID.9928	AUID.9331
AUID.13	AUID.101
AUID.145247	AUID.144679
AUID.147246	AUID.144696
AUID.168288	AUID.144649
AUID.158011	AUID.144775
AUID.96743	AUID.96551
AUID.170912	AUID.144664
AUID.10119	AUID.10104
AUID.45016	AUID.45575
AUID.7269	AUID.5111
AUID.150113	AUID.144717
AUID.116224	AUID.98344
AUID.45143	AUID.45586
AUID.9919	AUID.9332
AUID.149248	AUID.144709
AUID.576	AUID.73
AUID.168774	AUID.144652
AUID.160154	AUID.144795
AUID.150406	AUID.144720
AUID.150014	AUID.144716
AUID.158818	AUID.144782
AUID.171210	AUID.144618
AUID.165757	AUID.144628
AUID.2649	AUID.2599
AUID.156576	AUID.144763
AUID.2859	AUID.2621
AUID.360	AUID.406
AUID.93693	AUID.86673
AUID.64491	AUID.61879
AUID.3110	AUID.2644
AUID.92564	AUID.86599
AUID.10068	AUID.9528
AUID.3883	AUID.2587
AUID.10154	AUID.10143
AUID.89824	AUID.86381
AUID.10076	AUID.9536
AUID.170032	AUID.145185
AUID.10096	AUID.9555
AUID.3203	AUID.2654
AUID.10148	AUID.10138
AUID.9523	AUID.9745
AUID.3414	AUID.2711
AUID.89596	AUID.86364
AUID.89698	AUID.86371
AUID.22652	AUID.29335
AUID.29798	AUID.35626
AUID.13297	AUID.21048
AUID.32685	AUID.38168
AUID.88994	AUID.87584
AUID.88596	AUID.87211
AUID.14158	AUID.11488
AUID.42496	AUID.10844
AUID.13765	AUID.21463
AUID.42442	AUID.16191
AUID.38265	AUID.14296
AUID.12230	AUID.20102
AUID.58440	AUID.56785
AUID.167588	AUID.144643
AUID.152162	AUID.144734
AUID.144663	AUID.144619
AUID.82193	AUID.61837
AUID.127285	AUID.98205
AUID.167789	AUID.144645
AUID.10970	AUID.18984
AUID.172421	AUID.172113
AUID.960	AUID.936
AUID.16005	AUID.23446
AUID.172207	AUID.172157
AUID.15562	AUID.23054
AUID.61677	AUID.59462
AUID.35937	AUID.13956
AUID.123495	AUID.101600
AUID.40066	AUID.10658
AUID.26931	AUID.12825
AUID.5998	AUID.5218
AUID.293	AUID.347
AUID.5476	AUID.6184
AUID.322	AUID.372
AUID.20310	AUID.27248
AUID.128134	AUID.105824
AUID.23059	AUID.29692
AUID.23295	AUID.12441
AUID.14884	AUID.22449
AUID.10269	AUID.18363
AUID.13077	AUID.11375
AUID.12955	AUID.20745
AUID.44820	AUID.18317
AUID.49297	AUID.45024
AUID.42843	AUID.16551
AUID.41722	AUID.15548
AUID.41325	AUID.15261
AUID.26260	AUID.12756
AUID.15372	AUID.22888
AUID.41166	AUID.15213
AUID.12193	AUID.11287
AUID.30608	AUID.13208
AUID.18238	AUID.11914
AUID.90895	AUID.89344
AUID.41996	AUID.15795
AUID.20417	AUID.27345
AUID.20727	AUID.27624
AUID.27627	AUID.33730
AUID.89578	AUID.88140
AUID.91835	AUID.90204
AUID.23573	AUID.30157
AUID.44695	AUID.18199
AUID.41710	AUID.15537
AUID.42033	AUID.15828
AUID.17861	AUID.11882
AUID.98384	AUID.98998
AUID.123064	AUID.101207
AUID.125040	AUID.98573
AUID.105393	AUID.99594
AUID.99151	AUID.99063
AUID.5994	AUID.6664
AUID.1343	AUID.1181
AUID.125793	AUID.103690
AUID.145289	AUID.145422
AUID.123436	AUID.101546
AUID.100061	AUID.109251
AUID.128781	AUID.98874
AUID.125549	AUID.103470
AUID.128135	AUID.105825
AUID.136690	AUID.132353
AUID.115082	AUID.100425
AUID.137670	AUID.133245
AUID.2142	AUID.1115
AUID.1579	AUID.1204
AUID.1057	AUID.1154
AUID.1765	AUID.1293
AUID.1135	AUID.1162
AUID.143755	AUID.138744
AUID.41162	AUID.15209
AUID.30031	AUID.13163
AUID.31805	AUID.37379
AUID.108173	AUID.99834
AUID.16487	AUID.23872
AUID.114220	AUID.100348
AUID.103734	AUID.99454
AUID.116574	AUID.100558
AUID.123173	AUID.101307
AUID.129175	AUID.98909
AUID.128252	AUID.98831
AUID.102464	AUID.99345
AUID.110138	AUID.99999
AUID.118008	AUID.100684
AUID.123919	AUID.98182
AUID.136770	AUID.132426
AUID.141359	AUID.136584
AUID.113925	AUID.100322
AUID.143715	AUID.130808
AUID.128393	AUID.98842
AUID.126554	AUID.104388
AUID.102486	AUID.99347
AUID.41986	AUID.15786
AUID.26830	AUID.33024
AUID.10971	AUID.18985
AUID.91073	AUID.86485
AUID.443	AUID.479
AUID.12932	AUID.20725
AUID.97444	AUID.96976
AUID.10709	AUID.18753
AUID.28539	AUID.34527
AUID.11707	AUID.19638
AUID.8101	AUID.5369
AUID.135893	AUID.130129
AUID.287	AUID.341
AUID.174453	AUID.174401
AUID.28339	AUID.12982
AUID.12860	AUID.20658
AUID.17033	AUID.24357
AUID.15373	AUID.22889
AUID.27449	AUID.12868
AUID.59325	AUID.57209
AUID.6399	AUID.5250
AUID.11341	AUID.19314
AUID.18015	AUID.25227
AUID.90090	AUID.88609
AUID.22598	AUID.29290
AUID.42947	AUID.16645
AUID.125100	AUID.103056
AUID.56065	AUID.55653
AUID.5311	AUID.5170
AUID.124721	AUID.98547
AUID.56086	AUID.55671
AUID.1782	AUID.1308
AUID.2276	AUID.1749
AUID.1984	AUID.1489
AUID.1172	AUID.1166
AUID.1390	AUID.1186
AUID.105490	AUID.114179
AUID.21248	AUID.28081
AUID.82621	AUID.62250
AUID.12135	AUID.20019
AUID.40865	AUID.15048
AUID.25958	AUID.32269
AUID.34235	AUID.13678
AUID.12326	AUID.20186
AUID.132875	AUID.131146
AUID.2139	AUID.1627
AUID.129329	AUID.107781
AUID.124997	AUID.98570
AUID.130039	AUID.98981
AUID.99541	AUID.99098
AUID.101187	AUID.99233
AUID.123807	AUID.101881
AUID.125410	AUID.103342
AUID.156577	AUID.146450
AUID.2210	AUID.1691
AUID.103334	AUID.99419
AUID.127075	AUID.98734
AUID.99291	AUID.99076
AUID.5139	AUID.5873
AUID.5340	AUID.5173
AUID.6706	AUID.5274
AUID.5142	AUID.5876
AUID.9071	AUID.5593
AUID.7611	AUID.5332
AUID.136057	AUID.131770
AUID.5406	AUID.6119
AUID.178003	AUID.177689
AUID.123397	AUID.101510
AUID.123504	AUID.101608
AUID.5326	AUID.6045
AUID.5230	AUID.5959
AUID.122893	AUID.101105
AUID.33653	AUID.38945
AUID.11331	AUID.19306
AUID.10479	AUID.18549
AUID.10270	AUID.18364
AUID.9286	AUID.5792
AUID.23131	AUID.29757
AUID.10986	AUID.18998
AUID.43733	AUID.17341
AUID.13669	AUID.21377
AUID.16544	AUID.23924
AUID.23006	AUID.29644
AUID.38024	AUID.14211
AUID.39372	AUID.14548
AUID.43904	AUID.17498
AUID.28378	AUID.34382
AUID.28442	AUID.34439
AUID.13203	AUID.20964
AUID.35748	AUID.13916
AUID.22771	AUID.29433
AUID.23481	AUID.30077
AUID.20519	AUID.27438
AUID.40860	AUID.15043
AUID.14416	AUID.22039
AUID.19071	AUID.26160
AUID.14073	AUID.21736
AUID.26026	AUID.32327
AUID.43203	AUID.16871
AUID.20600	AUID.27511
AUID.21331	AUID.28158
AUID.24330	AUID.30821
AUID.69462	AUID.63139
AUID.123223	AUID.101351
AUID.113936	AUID.98328
AUID.139705	AUID.130452
AUID.123154	AUID.101290
AUID.27438	AUID.10461
AUID.124178	AUID.102218
AUID.6693	AUID.7303
AUID.9045	AUID.5569
AUID.126906	AUID.104708
AUID.109559	AUID.99950
AUID.2364	AUID.1827
AUID.123885	AUID.101951
AUID.55316	AUID.51998
AUID.172476	AUID.172395
AUID.20061	AUID.27036
AUID.31560	AUID.10518
AUID.43773	AUID.17377
AUID.10559	AUID.18620
AUID.23275	AUID.12439
AUID.32329	AUID.13418
AUID.24699	AUID.31156
AUID.13702	AUID.11442
AUID.16693	AUID.24060
AUID.44648	AUID.18159
AUID.207	AUID.271
AUID.426	AUID.464
AUID.2144	AUID.1631
AUID.111212	AUID.100090
AUID.133696	AUID.131218
AUID.5781	AUID.6469
AUID.9274	AUID.5781
AUID.23198	AUID.29817
AUID.4746	AUID.4263
AUID.137174	AUID.132793
AUID.7256	AUID.7828
AUID.6832	AUID.7433
AUID.123224	AUID.101352
AUID.108422	AUID.99856
AUID.13585	AUID.21302
AUID.2648	AUID.3259
AUID.4780	AUID.4294
AUID.89392	AUID.87961
AUID.162327	AUID.146998
AUID.135796	AUID.131533
AUID.143987	AUID.138953
AUID.125261	AUID.103206
AUID.136793	AUID.132447
AUID.147151	AUID.144695
AUID.5729	AUID.6419
AUID.112207	AUID.100175
AUID.103010	AUID.99393
AUID.170090	AUID.145190
AUID.124452	AUID.102467
AUID.123375	AUID.101490
AUID.100150	AUID.99147
AUID.3401	AUID.2699
AUID.19643	AUID.26663
AUID.136579	AUID.132251
AUID.123809	AUID.101883
AUID.136876	AUID.132524
AUID.124016	AUID.102071
AUID.102419	AUID.99341
AUID.5304	AUID.6025
AUID.139729	AUID.135106
AUID.126337	AUID.104192
AUID.133493	AUID.130096
AUID.126016	AUID.103896
AUID.4197	AUID.3960
AUID.4614	AUID.4139
AUID.4592	AUID.4118
AUID.17955	AUID.25173
AUID.1744	AUID.1274
AUID.138089	AUID.130310
AUID.137876	AUID.133431
AUID.121414	AUID.100979
AUID.110235	AUID.100006
AUID.10046	AUID.9506
AUID.138695	AUID.134175
AUID.128081	AUID.98816
AUID.115591	AUID.100469
AUID.139278	AUID.134700
AUID.136088	AUID.130147
AUID.134037	AUID.131248
AUID.135748	AUID.131487
AUID.130030	AUID.108418
AUID.105800	AUID.98271
AUID.5841	AUID.6525
AUID.136166	AUID.131870
AUID.128349	AUID.98838
AUID.123633	AUID.98453
AUID.141169	AUID.136411
AUID.109854	AUID.99976
AUID.120830	AUID.100930
AUID.136911	AUID.132556
AUID.106622	AUID.99699
AUID.124044	AUID.102097
AUID.33117	AUID.13514
AUID.18711	AUID.25846
AUID.12424	AUID.20274
AUID.10211	AUID.12857
AUID.41679	AUID.15511
AUID.3797	AUID.3055
AUID.127674	AUID.105408
AUID.10041	AUID.9501
AUID.22201	AUID.28930
AUID.112992	AUID.100241
AUID.85424	AUID.62467
AUID.5418	AUID.6130
AUID.9282	AUID.5788
AUID.108944	AUID.99901
AUID.114656	AUID.100387
AUID.4589	AUID.4115
AUID.172346	AUID.172280
AUID.126904	AUID.98720
AUID.89229	AUID.86345
AUID.5352	AUID.6068
AUID.135782	AUID.131519
AUID.136944	AUID.130211
AUID.144555	AUID.130076
AUID.106345	AUID.98275
AUID.114045	AUID.100333
AUID.1119	AUID.2026
AUID.1828	AUID.1349
AUID.2359	AUID.1822
AUID.144589	AUID.130891
AUID.110559	AUID.100032
AUID.42517	AUID.16259
AUID.11121	AUID.19118
AUID.124706	AUID.102697
AUID.4582	AUID.4107
AUID.79020	AUID.63872
AUID.124978	AUID.98568
AUID.2285	AUID.1757
AUID.136129	AUID.130150
AUID.121359	AUID.100974
AUID.112218	AUID.100176
AUID.15145	AUID.22685
AUID.43676	AUID.17289
AUID.32077	AUID.13394
AUID.50297	AUID.45112
AUID.101198	AUID.99234
AUID.161218	AUID.146888
AUID.139614	AUID.135003
AUID.125822	AUID.98632
AUID.109570	AUID.99951
AUID.126909	AUID.104711
AUID.110813	AUID.100056
AUID.7689	AUID.5337
AUID.10062	AUID.9522
AUID.62556	AUID.62601
AUID.100129	AUID.99146
AUID.123568	AUID.98447
AUID.4767	AUID.4283
AUID.123768	AUID.101845
AUID.6101	AUID.6762
AUID.120919	AUID.100938
AUID.21333	AUID.28160
AUID.123588	AUID.101684
AUID.124477	AUID.102490
AUID.4845	AUID.4354
AUID.118567	AUID.100735
AUID.4482	AUID.4013
AUID.27851	AUID.33914
AUID.107587	AUID.99784
AUID.102117	AUID.99316
AUID.123790	AUID.98468
AUID.103952	AUID.98257
AUID.123258	AUID.98421
AUID.2274	AUID.1748
AUID.6115	AUID.6775
AUID.129472	AUID.107913
AUID.4013	AUID.4694
AUID.4670	AUID.4193
AUID.101165	AUID.99231
AUID.137224	AUID.132839
AUID.119328	AUID.100802
AUID.123425	AUID.101535
AUID.44357	AUID.17904
AUID.8749	AUID.9204
AUID.137630	AUID.133207
AUID.82122	AUID.66449
AUID.124087	AUID.102136
AUID.9113	AUID.5630
AUID.9089	AUID.5609
AUID.3699	AUID.2969
AUID.8904	AUID.5440
AUID.7753	AUID.5343
AUID.136148	AUID.131854
AUID.140242	AUID.135573
AUID.8927	AUID.5462
AUID.124088	AUID.102137
AUID.14124	AUID.21783
AUID.17391	AUID.24670
AUID.16811	AUID.24161
AUID.116015	AUID.100508
AUID.43	AUID.128
AUID.122086	AUID.101035
AUID.116659	AUID.98348
AUID.105043	AUID.99562
AUID.136219	AUID.131921
AUID.105856	AUID.99635
AUID.124315	AUID.102345
AUID.129629	AUID.108056
AUID.3827	AUID.2582
AUID.3605	AUID.2884
AUID.3844	AUID.3095
AUID.114843	AUID.100403
AUID.135084	AUID.131343
AUID.95136	AUID.86771
AUID.123218	AUID.101346
AUID.108184	AUID.99835
AUID.129412	AUID.107857
AUID.102290	AUID.99329
AUID.9189	AUID.5701
AUID.107696	AUID.99792
AUID.13114	AUID.20888
AUID.11690	AUID.19623
AUID.24005	AUID.30529
AUID.22758	AUID.29422
AUID.13823	AUID.21516
AUID.41837	AUID.15651
AUID.23770	AUID.12493
AUID.43472	AUID.17109
AUID.12943	AUID.20734
AUID.17083	AUID.11801
AUID.21680	AUID.28474
AUID.35974	AUID.13962
AUID.15378	AUID.22893
AUID.10526	AUID.18592
AUID.11944	AUID.19850
AUID.37	AUID.122
AUID.141	AUID.214
AUID.44113	AUID.17687
AUID.39629	AUID.14577
AUID.26037	AUID.32337
AUID.11579	AUID.19524
AUID.44097	AUID.17671
AUID.30872	AUID.36594
AUID.30407	AUID.36178
AUID.10585	AUID.18643
AUID.16325	AUID.23733
AUID.10694	AUID.18740
AUID.19245	AUID.26318
AUID.24700	AUID.31157
AUID.44279	AUID.17834
AUID.43261	AUID.16923
AUID.14807	AUID.22382
AUID.5915	AUID.6592
AUID.25475	AUID.12668
AUID.41624	AUID.15462
AUID.44816	AUID.18314
AUID.10540	AUID.11115
AUID.21610	AUID.28412
AUID.31820	AUID.13369
AUID.16064	AUID.23496
AUID.61713	AUID.59784
AUID.38342	AUID.14319
AUID.24105	AUID.30620
AUID.13186	AUID.20948
AUID.20491	AUID.12159
AUID.43110	AUID.10905
AUID.39228	AUID.14529
AUID.40641	AUID.14877
AUID.43242	AUID.10242
AUID.38485	AUID.42903
AUID.31862	AUID.37429
AUID.56459	AUID.56008
AUID.29303	AUID.13079
AUID.42236	AUID.16007
AUID.18521	AUID.25678
AUID.41984	AUID.15784
AUID.20828	AUID.27708
AUID.17980	AUID.25196
AUID.12735	AUID.20549
AUID.41795	AUID.15613
AUID.40353	AUID.14716
AUID.38422	AUID.14361
AUID.56404	AUID.55958
AUID.57401	AUID.57891
AUID.10223	AUID.10572
AUID.10962	AUID.11161
AUID.31096	AUID.13271
AUID.44517	AUID.18044
AUID.57098	AUID.57612
AUID.57402	AUID.57892
AUID.20172	AUID.27128
AUID.26494	AUID.12785
AUID.56345	AUID.55907
AUID.57062	AUID.57579
AUID.32982	AUID.13489
AUID.18181	AUID.25379
AUID.11574	AUID.19519
AUID.24323	AUID.12547
AUID.37698	AUID.14141
AUID.39613	AUID.10653
AUID.11471	AUID.19429
AUID.25042	AUID.10435
AUID.19779	AUID.12083
AUID.32319	AUID.13417
AUID.12940	AUID.11362
AUID.33889	AUID.13646
AUID.19326	AUID.26389
AUID.21984	AUID.28732
AUID.43776	AUID.17379
AUID.14045	AUID.21713
AUID.15411	AUID.22922
AUID.11281	AUID.19261
AUID.12411	AUID.20263
AUID.59177	AUID.57077
AUID.12200	AUID.20075
AUID.20090	AUID.27057
AUID.20842	AUID.12201
AUID.12656	AUID.20480
AUID.56058	AUID.55647
AUID.59194	AUID.57092
AUID.59366	AUID.57247
AUID.42073	AUID.10800
AUID.124856	AUID.98557
AUID.42724	AUID.16444
AUID.18182	AUID.25380
AUID.21814	AUID.28586
AUID.12956	AUID.20746
AUID.21496	AUID.12257
AUID.59112	AUID.57017
AUID.26166	AUID.12743
AUID.36746	AUID.10596
AUID.44471	AUID.18003
AUID.14753	AUID.10315
AUID.16977	AUID.24306
AUID.23660	AUID.30231
AUID.21014	AUID.12222
AUID.11380	AUID.19350
AUID.43138	AUID.16816
AUID.39870	AUID.14603
AUID.13302	AUID.21052
AUID.20501	AUID.12160
AUID.16066	AUID.23497
AUID.13733	AUID.21436
AUID.139092	AUID.130398
AUID.126590	AUID.104420
AUID.8789	AUID.5417
AUID.4685	AUID.4206
AUID.9190	AUID.5702
AUID.136141	AUID.131847
AUID.142000	AUID.130655
AUID.125886	AUID.103777
AUID.8385	AUID.5389
AUID.39211	AUID.14525
AUID.42007	AUID.15805
AUID.43428	AUID.17069
AUID.26566	AUID.32788
AUID.22914	AUID.29561
AUID.21626	AUID.28426
AUID.10354	AUID.18438
AUID.123185	AUID.98177
AUID.122981	AUID.98176
AUID.124437	AUID.98186
AUID.103248	AUID.99413
AUID.123898	AUID.98476
AUID.114155	AUID.98329
AUID.123644	AUID.98454
AUID.42751	AUID.16468
AUID.11359	AUID.19330
AUID.12341	AUID.20200
AUID.20009	AUID.26991
AUID.98815	AUID.107063
AUID.122927	AUID.101109
AUID.100593	AUID.99184
AUID.110051	AUID.99991
AUID.138470	AUID.130343
AUID.115601	AUID.100470
AUID.125417	AUID.103348
AUID.113232	AUID.100261
AUID.124752	AUID.102738
AUID.141143	AUID.130579
AUID.127555	AUID.105299
AUID.136617	AUID.132287
AUID.137095	AUID.130225
AUID.166154	AUID.147773
AUID.42270	AUID.16038
AUID.43562	AUID.17190
AUID.41857	AUID.15669
AUID.31012	AUID.10507
AUID.40683	AUID.14908
AUID.21815	AUID.28587
AUID.11691	AUID.19624
AUID.21506	AUID.12258
AUID.11736	AUID.19662
AUID.18849	AUID.25962
AUID.11217	AUID.19203
AUID.42292	AUID.10824
AUID.42230	AUID.16002
AUID.29174	AUID.13060
AUID.14571	AUID.11537
AUID.17297	AUID.11826
AUID.12944	AUID.20735
AUID.11125	AUID.19121
AUID.123321	AUID.101440
AUID.120841	AUID.100931
AUID.3851	AUID.3102
AUID.4579	AUID.3910
AUID.127501	AUID.98768
AUID.79379	AUID.63952
AUID.102652	AUID.99362
AUID.106924	AUID.99726
AUID.123687	AUID.98458
AUID.113569	AUID.100291
AUID.33006	AUID.38443
AUID.15582	AUID.23072
AUID.28757	AUID.13017
AUID.14345	AUID.21975
AUID.123423	AUID.98434
AUID.3841	AUID.3092
AUID.143472	AUID.130065
AUID.6203	AUID.6854
AUID.110662	AUID.100042
AUID.40689	AUID.14911
AUID.29577	AUID.35427
AUID.42256	AUID.16025
AUID.13680	AUID.21387
AUID.136063	AUID.131776
AUID.5508	AUID.6214
AUID.135501	AUID.131383
AUID.101737	AUID.99281
AUID.124587	AUID.98535
AUID.121436	AUID.100981
AUID.123158	AUID.101293
AUID.121545	AUID.100989
AUID.90816	AUID.89271
AUID.79691	AUID.64235
AUID.4998	AUID.4495
AUID.70809	AUID.63241
AUID.20051	AUID.27027
AUID.4239	AUID.4903
AUID.142589	AUID.137695
AUID.123125	AUID.101263
AUID.8484	AUID.8957
AUID.138003	AUID.130303
AUID.6095	AUID.6756
AUID.141395	AUID.130600
AUID.128566	AUID.98857
AUID.129421	AUID.98929
AUID.125067	AUID.103025
AUID.18639	AUID.11956
AUID.114743	AUID.100394
AUID.108627	AUID.99874
AUID.124179	AUID.102219
AUID.123238	AUID.101364
AUID.57157	AUID.56846
AUID.98428	AUID.99002
AUID.62284	AUID.62575
AUID.118307	AUID.100713
AUID.123253	AUID.101378
AUID.105371	AUID.99592
AUID.8956	AUID.5489
AUID.103215	AUID.99410
AUID.107598	AUID.99785
AUID.5635	AUID.6331
AUID.4636	AUID.4160
AUID.3593	AUID.2873
AUID.3616	AUID.2893
AUID.5667	AUID.6361
AUID.8989	AUID.5130
AUID.165315	AUID.147275
AUID.120633	AUID.100915
AUID.26231	AUID.32496
AUID.5378	AUID.5175
AUID.3871	AUID.3120
AUID.2566	AUID.3184
AUID.125714	AUID.98623
AUID.5288	AUID.6010
AUID.138550	AUID.134042
AUID.126670	AUID.104493
AUID.137879	AUID.133434
AUID.161263	AUID.146894
AUID.1799	AUID.1324
AUID.137539	AUID.133125
AUID.43219	AUID.16885
AUID.129251	AUID.98915
AUID.126070	AUID.103946
AUID.126671	AUID.104494
AUID.135740	AUID.131480
AUID.32021	AUID.37573
AUID.3925	AUID.4596
AUID.127926	AUID.105636
AUID.122762	AUID.101093
AUID.135882	AUID.130128
AUID.105878	AUID.99637
AUID.81711	AUID.62179
AUID.137140	AUID.132762
AUID.142422	AUID.130692
AUID.103744	AUID.99455
AUID.124937	AUID.98564
AUID.68506	AUID.61910
AUID.127480	AUID.98766
AUID.127680	AUID.105413
AUID.124498	AUID.102509
AUID.124754	AUID.102740
AUID.98970	AUID.99047
AUID.129857	AUID.108262
AUID.56819	AUID.57351
AUID.108671	AUID.99878
AUID.60326	AUID.60686
AUID.124678	AUID.98543
AUID.102083	AUID.99313
AUID.103384	AUID.112266
AUID.107979	AUID.99816
AUID.99842	AUID.99120
AUID.136297	AUID.131992
AUID.138941	AUID.134397
AUID.106390	AUID.99678
AUID.135873	AUID.131604
AUID.64010	AUID.61876
AUID.116880	AUID.98349
AUID.126823	AUID.98713
AUID.123239	AUID.101365
AUID.6907	AUID.7503
AUID.122929	AUID.101110
AUID.137822	AUID.133382
AUID.127963	AUID.98807
AUID.116803	AUID.100578
AUID.126164	AUID.104032
AUID.134447	AUID.131285
AUID.4101	AUID.4774
AUID.24904	AUID.12605
AUID.41713	AUID.15540
AUID.143091	AUID.130753
AUID.5286	AUID.6008
AUID.123579	AUID.98448
AUID.128651	AUID.98864
AUID.15877	AUID.11671
AUID.7372	AUID.7935
AUID.9169	AUID.5682
AUID.126726	AUID.98705
AUID.5104	AUID.5842
AUID.85287	AUID.61856
AUID.74468	AUID.61946
AUID.3833	AUID.3085
AUID.4481	AUID.4012
AUID.141585	AUID.136787
AUID.125889	AUID.103779
AUID.10064	AUID.9524
AUID.4571	AUID.4097
AUID.72150	AUID.79703
AUID.226	AUID.288
AUID.137721	AUID.133291
AUID.9902	AUID.9380
AUID.137942	AUID.130298
AUID.5091	AUID.4624
AUID.93504	AUID.86663
AUID.69980	AUID.63180
AUID.124320	AUID.102349
AUID.88939	AUID.87533
AUID.100289	AUID.99159
AUID.125960	AUID.103844
AUID.115827	AUID.100491
AUID.143407	AUID.130781
AUID.124064	AUID.102115
AUID.3921	AUID.4592
AUID.99363	AUID.108616
AUID.124866	AUID.102843
AUID.114865	AUID.100405
AUID.125124	AUID.98578
AUID.4028	AUID.4707
AUID.6471	AUID.5256
AUID.66240	AUID.62880
AUID.125373	AUID.103309
AUID.12822	AUID.20623
AUID.139620	AUID.135008
AUID.127286	AUID.98750
AUID.101563	AUID.99266
AUID.6142	AUID.6800
AUID.44031	AUID.17612
AUID.102609	AUID.99358
AUID.137553	AUID.130266
AUID.42834	AUID.16543
AUID.125731	AUID.103634
AUID.137113	AUID.130227
AUID.123400	AUID.101513
AUID.127977	AUID.105682
AUID.123136	AUID.98410
AUID.79420	AUID.63988
AUID.138153	AUID.130316
AUID.139555	AUID.130438
AUID.117556	AUID.100643
AUID.137886	AUID.130293
AUID.107674	AUID.99790
AUID.143311	AUID.138344
AUID.136475	AUID.130175
AUID.139099	AUID.130399
AUID.136066	AUID.131779
AUID.113480	AUID.100283
AUID.122978	AUID.101129
AUID.175252	AUID.174857
AUID.175353	AUID.174861
AUID.5145	AUID.5879
AUID.124021	AUID.102076
AUID.112514	AUID.100201
AUID.141777	AUID.130634
AUID.118184	AUID.100700
AUID.125397	AUID.98598
AUID.127169	AUID.98741
AUID.124689	AUID.98544
AUID.117678	AUID.100654
AUID.121031	AUID.100948
AUID.109266	AUID.99927
AUID.2395	AUID.1855
AUID.1072	AUID.1984
AUID.140059	AUID.130481
AUID.126713	AUID.104533
AUID.127147	AUID.98739
AUID.105604	AUID.114281
AUID.9273	AUID.5780
AUID.138707	AUID.134186
AUID.148201	AUID.145678
AUID.6923	AUID.7519
AUID.98698	AUID.99024
AUID.125364	AUID.98595
AUID.172356	AUID.172289
AUID.264	AUID.322
AUID.7068	AUID.5109
AUID.79947	AUID.61823
AUID.79031	AUID.61978
AUID.24928	AUID.31348
AUID.5349	AUID.6066
AUID.140310	AUID.130504
AUID.135749	AUID.131488
AUID.143473	AUID.130787
AUID.129219	AUID.98912
AUID.166025	AUID.147656
AUID.76698	AUID.61962
AUID.175312	AUID.174952
AUID.5393	AUID.6107
AUID.8655	AUID.5408
AUID.4709	AUID.4229
AUID.169821	AUID.151119
AUID.99791	AUID.109008
